Notes,State,State Code,Year,Year Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,Rhode Island,44,2002,2002,Other synthetic narcotics,T40.4,Suppressed,1065995,Suppressed
,Rhode Island,44,2003,2003,Other opioids,T40.2,14,1071342,Unreliable
,Rhode Island,44,2003,2003,Methadone,T40.3,20,1071342,1.9
,Rhode Island,44,2003,2003,Other synthetic narcotics,T40.4,Suppressed,1071342,Suppressed
,Rhode Island,44,2004,2004,Other opioids,T40.2,19,1074579,Unreliable
,Rhode Island,44,2004,2004,Methadone,T40.3,13,1074579,Unreliable
,Rhode Island,44,2004,2004,Other synthetic narcotics,T40.4,10,1074579,Unreliable
,Rhode Island,44,2005,2005,Other opioids,T40.2,24,1067916,2.2
,Rhode Island,44,2005,2005,Methadone,T40.3,25,1067916,2.3
,Rhode Island,44,2005,2005,Other synthetic narcotics,T40.4,10,1067916,Unreliable
,Rhode Island,44,2006,2006,Other opioids,T40.2,33,1063096,3.1
,Rhode Island,44,2006,2006,Methadone,T40.3,45,1063096,4.2
,Rhode Island,44,2006,2006,Other synthetic narcotics,T40.4,Suppressed,1063096,Suppressed
,Rhode Island,44,2007,2007,Other opioids,T40.2,17,1057315,Unreliable
,Rhode Island,44,2007,2007,Methadone,T40.3,29,1057315,2.7
,Rhode Island,44,2007,2007,Other synthetic narcotics,T40.4,Suppressed,1057315,Suppressed
,Rhode Island,44,2008,2008,Other opioids,T40.2,29,1055003,2.7
,Rhode Island,44,2008,2008,Methadone,T40.3,28,1055003,2.7
,Rhode Island,44,2008,2008,Other synthetic narcotics,T40.4,13,1055003,Unreliable
,Rhode Island,44,2009,2009,Other opioids,T40.2,26,1053646,2.5
,Rhode Island,44,2009,2009,Methadone,T40.3,40,1053646,3.8
,Rhode Island,44,2009,2009,Other synthetic narcotics,T40.4,11,1053646,Unreliable
,Rhode Island,44,2010,2010,Other opioids,T40.2,45,1052567,4.3
,Rhode Island,44,2010,2010,Methadone,T40.3,25,1052567,2.4
,Rhode Island,44,2010,2010,Other synthetic narcotics,T40.4,12,1052567,Unreliable
,Rhode Island,44,2011,2011,Other opioids,T40.2,62,1051302,5.9
,Rhode Island,44,2011,2011,Methadone,T40.3,29,1051302,2.8
,Rhode Island,44,2011,2011,Other synthetic narcotics,T40.4,Suppressed,1051302,Suppressed
,Rhode Island,44,2012,2012,Other opioids,T40.2,72,1050292,6.9
,Rhode Island,44,2012,2012,Methadone,T40.3,28,1050292,2.7
,Rhode Island,44,2012,2012,Other synthetic narcotics,T40.4,12,1050292,Unreliable
,Rhode Island,44,2013,2013,Other opioids,T40.2,80,1051511,7.6
,Rhode Island,44,2013,2013,Methadone,T40.3,28,1051511,2.7
,Rhode Island,44,2013,2013,Other synthetic narcotics,T40.4,32,1051511,3
,Rhode Island,44,2014,2014,Other opioids,T40.2,70,1055173,6.6
,Rhode Island,44,2014,2014,Methadone,T40.3,24,1055173,2.3
,Rhode Island,44,2014,2014,Other synthetic narcotics,T40.4,82,1055173,7.8
,Rhode Island,44,2015,2015,Other opioids,T40.2,95,1056298,9
,Rhode Island,44,2015,2015,Methadone,T40.3,30,1056298,2.8
,Rhode Island,44,2015,2015,Other synthetic narcotics,T40.4,137,1056298,13
,Rhode Island,44,2016,2016,Other opioids,T40.2,89,1056426,8.4
,Rhode Island,44,2016,2016,Methadone,T40.3,29,1056426,2.7
,Rhode Island,44,2016,2016,Other synthetic narcotics,T40.4,182,1056426,17.2
,Rhode Island,44,2017,2017,Other opioids,T40.2,74,1059639,7
,Rhode Island,44,2017,2017,Methadone,T40.3,30,1059639,2.8
,Rhode Island,44,2017,2017,Other synthetic narcotics,T40.4,201,1059639,19
,Rhode Island,44,2018,2018,Other opioids,T40.2,58,1057315,5.5
,Rhode Island,44,2018,2018,Methadone,T40.3,33,1057315,3.1
,Rhode Island,44,2018,2018,Other synthetic narcotics,T40.4,213,1057315,20.1
,Rhode Island,44,2019,2019,Other opioids,T40.2,42,1059361,4
,Rhode Island,44,2019,2019,Methadone,T40.3,22,1059361,2.1
,Rhode Island,44,2019,2019,Other synthetic narcotics,T40.4,203,1059361,19.2
,Rhode Island,44,2020,2020,Other opioids,T40.2,42,1057125,4
,Rhode Island,44,2020,2020,Methadone,T40.3,50,1057125,4.7
,Rhode Island,44,2020,2020,Other synthetic narcotics,T40.4,292,1057125,27.6
,South Carolina,45,1999,1999,Other opioids,T40.2,23,3974682,0.6
,South Carolina,45,1999,1999,Methadone,T40.3,14,3974682,Unreliable
,South Carolina,45,1999,1999,Other synthetic narcotics,T40.4,Suppressed,3974682,Suppressed
,South Carolina,45,2000,2000,Other opioids,T40.2,41,4012012,1
,South Carolina,45,2000,2000,Methadone,T40.3,13,4012012,Unreliable
,South Carolina,45,2000,2000,Other synthetic narcotics,T40.4,19,4012012,Unreliable
,South Carolina,45,2001,2001,Other opioids,T40.2,55,4064995,1.4
,South Carolina,45,2001,2001,Methadone,T40.3,15,4064995,Unreliable
,South Carolina,45,2001,2001,Other synthetic narcotics,T40.4,Suppressed,4064995,Suppressed
,South Carolina,45,2002,2002,Other opioids,T40.2,37,4107795,0.9
,South Carolina,45,2002,2002,Methadone,T40.3,11,4107795,Unreliable
,South Carolina,45,2002,2002,Other synthetic narcotics,T40.4,22,4107795,0.5
,South Carolina,45,2003,2003,Other opioids,T40.2,54,4150297,1.3
,South Carolina,45,2003,2003,Methadone,T40.3,20,4150297,0.5
,South Carolina,45,2003,2003,Other synthetic narcotics,T40.4,19,4150297,Unreliable
,South Carolina,45,2004,2004,Other opioids,T40.2,59,4210921,1.4
,South Carolina,45,2004,2004,Methadone,T40.3,40,4210921,0.9
,South Carolina,45,2004,2004,Other synthetic narcotics,T40.4,32,4210921,0.8
,South Carolina,45,2005,2005,Other opioids,T40.2,59,4270150,1.4
,South Carolina,45,2005,2005,Methadone,T40.3,59,4270150,1.4
,South Carolina,45,2005,2005,Other synthetic narcotics,T40.4,30,4270150,0.7
,South Carolina,45,2006,2006,Other opioids,T40.2,115,4357847,2.6
,South Carolina,45,2006,2006,Methadone,T40.3,69,4357847,1.6
,South Carolina,45,2006,2006,Other synthetic narcotics,T40.4,41,4357847,0.9
,South Carolina,45,2007,2007,Other opioids,T40.2,112,4444110,2.5
,South Carolina,45,2007,2007,Methadone,T40.3,59,4444110,1.3
,South Carolina,45,2007,2007,Other synthetic narcotics,T40.4,35,4444110,0.8
,South Carolina,45,2008,2008,Other opioids,T40.2,120,4528996,2.6
,South Carolina,45,2008,2008,Methadone,T40.3,58,4528996,1.3
,South Carolina,45,2008,2008,Other synthetic narcotics,T40.4,41,4528996,0.9
,South Carolina,45,2009,2009,Other opioids,T40.2,126,4589872,2.7
,South Carolina,45,2009,2009,Methadone,T40.3,58,4589872,1.3
,South Carolina,45,2009,2009,Other synthetic narcotics,T40.4,56,4589872,1.2
,South Carolina,45,2010,2010,Other opioids,T40.2,146,4625364,3.2
,South Carolina,45,2010,2010,Methadone,T40.3,73,4625364,1.6
,South Carolina,45,2010,2010,Other synthetic narcotics,T40.4,58,4625364,1.3
,South Carolina,45,2011,2011,Other opioids,T40.2,144,4679230,3.1
,South Carolina,45,2011,2011,Methadone,T40.3,61,4679230,1.3
,South Carolina,45,2011,2011,Other synthetic narcotics,T40.4,47,4679230,1
,South Carolina,45,2012,2012,Other opioids,T40.2,148,4723723,3.1
,South Carolina,45,2012,2012,Methadone,T40.3,37,4723723,0.8
,South Carolina,45,2012,2012,Other synthetic narcotics,T40.4,46,4723723,1
,South Carolina,45,2013,2013,Other opioids,T40.2,144,4774839,3
,South Carolina,45,2013,2013,Methadone,T40.3,50,4774839,1
,South Carolina,45,2013,2013,Other synthetic narcotics,T40.4,50,4774839,1
,South Carolina,45,2014,2014,Other opioids,T40.2,319,4832482,6.6
,South Carolina,45,2014,2014,Methadone,T40.3,77,4832482,1.6
,South Carolina,45,2014,2014,Other synthetic narcotics,T40.4,110,4832482,2.3
,South Carolina,45,2015,2015,Other opioids,T40.2,322,4896146,6.6
,South Carolina,45,2015,2015,Methadone,T40.3,57,4896146,1.2
,South Carolina,45,2015,2015,Other synthetic narcotics,T40.4,161,4896146,3.3
,South Carolina,45,2016,2016,Other opioids,T40.2,342,4961119,6.9
,South Carolina,45,2016,2016,Methadone,T40.3,56,4961119,1.1
,South Carolina,45,2016,2016,Other synthetic narcotics,T40.4,237,4961119,4.8
,South Carolina,45,2017,2017,Other opioids,T40.2,312,5024369,6.2
,South Carolina,45,2017,2017,Methadone,T40.3,45,5024369,0.9
,South Carolina,45,2017,2017,Other synthetic narcotics,T40.4,404,5024369,8
,South Carolina,45,2018,2018,Other opioids,T40.2,330,5084127,6.5
,South Carolina,45,2018,2018,Methadone,T40.3,58,5084127,1.1
,South Carolina,45,2018,2018,Other synthetic narcotics,T40.4,510,5084127,10
,South Carolina,45,2019,2019,Other opioids,T40.2,331,5148714,6.4
,South Carolina,45,2019,2019,Methadone,T40.3,28,5148714,0.5
,South Carolina,45,2019,2019,Other synthetic narcotics,T40.4,568,5148714,11
,South Carolina,45,2020,2020,Other opioids,T40.2,400,5218040,7.7
,South Carolina,45,2020,2020,Methadone,T40.3,44,5218040,0.8
,South Carolina,45,2020,2020,Other synthetic narcotics,T40.4,1149,5218040,22
,South Dakota,46,1999,1999,Other opioids,T40.2,Suppressed,750412,Suppressed
,South Dakota,46,1999,1999,Methadone,T40.3,Suppressed,750412,Suppressed
,South Dakota,46,1999,1999,Other synthetic narcotics,T40.4,Suppressed,750412,Suppressed
,South Dakota,46,2000,2000,Other opioids,T40.2,Suppressed,754844,Suppressed
,South Dakota,46,2000,2000,Methadone,T40.3,Suppressed,754844,Suppressed
,South Dakota,46,2000,2000,Other synthetic narcotics,T40.4,Suppressed,754844,Suppressed
,South Dakota,46,2001,2001,Other opioids,T40.2,Suppressed,757972,Suppressed
,South Dakota,46,2001,2001,Methadone,T40.3,Suppressed,757972,Suppressed
,South Dakota,46,2001,2001,Other synthetic narcotics,T40.4,Suppressed,757972,Suppressed
,South Dakota,46,2002,2002,Other opioids,T40.2,Suppressed,760020,Suppressed
,South Dakota,46,2002,2002,Methadone,T40.3,Suppressed,760020,Suppressed
,South Dakota,46,2002,2002,Other synthetic narcotics,T40.4,Suppressed,760020,Suppressed
,South Dakota,46,2003,2003,Other opioids,T40.2,Suppressed,763729,Suppressed
,South Dakota,46,2003,2003,Methadone,T40.3,Suppressed,763729,Suppressed
,South Dakota,46,2003,2003,Other synthetic narcotics,T40.4,Suppressed,763729,Suppressed
,South Dakota,46,2004,2004,Other opioids,T40.2,Suppressed,770396,Suppressed
,South Dakota,46,2004,2004,Methadone,T40.3,Suppressed,770396,Suppressed
,South Dakota,46,2004,2004,Other synthetic narcotics,T40.4,Suppressed,770396,Suppressed
,South Dakota,46,2005,2005,Other opioids,T40.2,14,775493,Unreliable
,South Dakota,46,2005,2005,Methadone,T40.3,Suppressed,775493,Suppressed
,South Dakota,46,2005,2005,Other synthetic narcotics,T40.4,Suppressed,775493,Suppressed
,South Dakota,46,2006,2006,Other opioids,T40.2,18,783033,Unreliable
,South Dakota,46,2006,2006,Methadone,T40.3,Suppressed,783033,Suppressed
,South Dakota,46,2006,2006,Other synthetic narcotics,T40.4,Suppressed,783033,Suppressed
,South Dakota,46,2007,2007,Other opioids,T40.2,11,791623,Unreliable
,South Dakota,46,2007,2007,Methadone,T40.3,Suppressed,791623,Suppressed
,South Dakota,46,2007,2007,Other synthetic narcotics,T40.4,Suppressed,791623,Suppressed
,South Dakota,46,2008,2008,Other opioids,T40.2,15,799124,Unreliable
,South Dakota,46,2008,2008,Methadone,T40.3,Suppressed,799124,Suppressed
,South Dakota,46,2008,2008,Other synthetic narcotics,T40.4,Suppressed,799124,Suppressed
,South Dakota,46,2009,2009,Other opioids,T40.2,19,807067,Unreliable
,South Dakota,46,2009,2009,Methadone,T40.3,Suppressed,807067,Suppressed
,South Dakota,46,2009,2009,Other synthetic narcotics,T40.4,12,807067,Unreliable
,South Dakota,46,2010,2010,Other opioids,T40.2,20,814180,2.5
,South Dakota,46,2010,2010,Methadone,T40.3,Suppressed,814180,Suppressed
,South Dakota,46,2010,2010,Other synthetic narcotics,T40.4,Suppressed,814180,Suppressed
,South Dakota,46,2011,2011,Other opioids,T40.2,21,824082,2.5
,South Dakota,46,2011,2011,Methadone,T40.3,Suppressed,824082,Suppressed
,South Dakota,46,2011,2011,Other synthetic narcotics,T40.4,Suppressed,824082,Suppressed
,South Dakota,46,2012,2012,Other opioids,T40.2,17,833354,Unreliable
,South Dakota,46,2012,2012,Methadone,T40.3,Suppressed,833354,Suppressed
,South Dakota,46,2012,2012,Other synthetic narcotics,T40.4,Suppressed,833354,Suppressed
,South Dakota,46,2013,2013,Other opioids,T40.2,27,844877,3.2
,South Dakota,46,2013,2013,Methadone,T40.3,Suppressed,844877,Suppressed
,South Dakota,46,2013,2013,Other synthetic narcotics,T40.4,Suppressed,844877,Suppressed
,South Dakota,46,2014,2014,Other opioids,T40.2,20,853175,2.3
,South Dakota,46,2014,2014,Methadone,T40.3,Suppressed,853175,Suppressed
,South Dakota,46,2014,2014,Other synthetic narcotics,T40.4,Suppressed,853175,Suppressed
,South Dakota,46,2015,2015,Other opioids,T40.2,10,858469,Unreliable
,South Dakota,46,2015,2015,Methadone,T40.3,Suppressed,858469,Suppressed
,South Dakota,46,2015,2015,Other synthetic narcotics,T40.4,Suppressed,858469,Suppressed
,South Dakota,46,2016,2016,Other opioids,T40.2,25,865454,2.9
,South Dakota,46,2016,2016,Methadone,T40.3,Suppressed,865454,Suppressed
,South Dakota,46,2016,2016,Other synthetic narcotics,T40.4,10,865454,Unreliable
,South Dakota,46,2017,2017,Other opioids,T40.2,14,869666,Unreliable
,South Dakota,46,2017,2017,Methadone,T40.3,Suppressed,869666,Suppressed
,South Dakota,46,2017,2017,Other synthetic narcotics,T40.4,14,869666,Unreliable
,South Dakota,46,2018,2018,Other opioids,T40.2,Suppressed,882235,Suppressed
,South Dakota,46,2018,2018,Methadone,T40.3,Suppressed,882235,Suppressed
,South Dakota,46,2018,2018,Other synthetic narcotics,T40.4,13,882235,Unreliable
,South Dakota,46,2019,2019,Other opioids,T40.2,15,884659,Unreliable
,South Dakota,46,2019,2019,Methadone,T40.3,Suppressed,884659,Suppressed
,South Dakota,46,2019,2019,Other synthetic narcotics,T40.4,24,884659,2.7
,South Dakota,46,2020,2020,Other opioids,T40.2,15,892717,Unreliable
,South Dakota,46,2020,2020,Methadone,T40.3,Suppressed,892717,Suppressed
,South Dakota,46,2020,2020,Other synthetic narcotics,T40.4,34,892717,3.8
,Tennessee,47,1999,1999,Other opioids,T40.2,44,5638706,0.8
,Tennessee,47,1999,1999,Methadone,T40.3,12,5638706,Unreliable
,Tennessee,47,1999,1999,Other synthetic narcotics,T40.4,17,5638706,Unreliable
,Tennessee,47,2000,2000,Other opioids,T40.2,55,5689283,1
,Tennessee,47,2000,2000,Methadone,T40.3,15,5689283,Unreliable
,Tennessee,47,2000,2000,Other synthetic narcotics,T40.4,16,5689283,Unreliable
,Tennessee,47,2001,2001,Other opioids,T40.2,86,5750789,1.5
,Tennessee,47,2001,2001,Methadone,T40.3,19,5750789,Unreliable
,Tennessee,47,2001,2001,Other synthetic narcotics,T40.4,10,5750789,Unreliable
,Tennessee,47,2002,2002,Other opioids,T40.2,80,5795918,1.4
,Tennessee,47,2002,2002,Methadone,T40.3,44,5795918,0.8
,Tennessee,47,2002,2002,Other synthetic narcotics,T40.4,21,5795918,0.4
,Tennessee,47,2003,2003,Other opioids,T40.2,142,5847812,2.4
,Tennessee,47,2003,2003,Methadone,T40.3,78,5847812,1.3
,Tennessee,47,2003,2003,Other synthetic narcotics,T40.4,64,5847812,1.1
,Tennessee,47,2004,2004,Other opioids,T40.2,184,5910809,3.1
,Tennessee,47,2004,2004,Methadone,T40.3,110,5910809,1.9
,Tennessee,47,2004,2004,Other synthetic narcotics,T40.4,74,5910809,1.3
,Tennessee,47,2005,2005,Other opioids,T40.2,223,5991057,3.7
,Tennessee,47,2005,2005,Methadone,T40.3,134,5991057,2.2
,Tennessee,47,2005,2005,Other synthetic narcotics,T40.4,79,5991057,1.3
,Tennessee,47,2006,2006,Other opioids,T40.2,221,6088766,3.6
,Tennessee,47,2006,2006,Methadone,T40.3,183,6088766,3
,Tennessee,47,2006,2006,Other synthetic narcotics,T40.4,64,6088766,1.1
,Tennessee,47,2007,2007,Other opioids,T40.2,236,6175727,3.8
,Tennessee,47,2007,2007,Methadone,T40.3,159,6175727,2.6
,Tennessee,47,2007,2007,Other synthetic narcotics,T40.4,84,6175727,1.4
,Tennessee,47,2008,2008,Other opioids,T40.2,266,6247411,4.3
,Tennessee,47,2008,2008,Methadone,T40.3,118,6247411,1.9
,Tennessee,47,2008,2008,Other synthetic narcotics,T40.4,98,6247411,1.6
,Tennessee,47,2009,2009,Other opioids,T40.2,342,6306019,5.4
,Tennessee,47,2009,2009,Methadone,T40.3,104,6306019,1.6
,Tennessee,47,2009,2009,Other synthetic narcotics,T40.4,75,6306019,1.2
,Tennessee,47,2010,2010,Other opioids,T40.2,422,6346105,6.6
,Tennessee,47,2010,2010,Methadone,T40.3,127,6346105,2
,Tennessee,47,2010,2010,Other synthetic narcotics,T40.4,72,6346105,1.1
,Tennessee,47,2011,2011,Other opioids,T40.2,451,6403353,7
,Tennessee,47,2011,2011,Methadone,T40.3,87,6403353,1.4
,Tennessee,47,2011,2011,Other synthetic narcotics,T40.4,64,6403353,1
,Tennessee,47,2012,2012,Other opioids,T40.2,491,6456243,7.6
,Tennessee,47,2012,2012,Methadone,T40.3,104,6456243,1.6
,Tennessee,47,2012,2012,Other synthetic narcotics,T40.4,77,6456243,1.2
,Tennessee,47,2013,2013,Other opioids,T40.2,524,6495978,8.1
,Tennessee,47,2013,2013,Methadone,T40.3,86,6495978,1.3
,Tennessee,47,2013,2013,Other synthetic narcotics,T40.4,99,6495978,1.5
,Tennessee,47,2014,2014,Other opioids,T40.2,554,6549352,8.5
,Tennessee,47,2014,2014,Methadone,T40.3,71,6549352,1.1
,Tennessee,47,2014,2014,Other synthetic narcotics,T40.4,132,6549352,2
,Tennessee,47,2015,2015,Other opioids,T40.2,643,6600299,9.7
,Tennessee,47,2015,2015,Methadone,T40.3,67,6600299,1
,Tennessee,47,2015,2015,Other synthetic narcotics,T40.4,251,6600299,3.8
,Tennessee,47,2016,2016,Other opioids,T40.2,679,6651194,10.2
,Tennessee,47,2016,2016,Methadone,T40.3,83,6651194,1.2
,Tennessee,47,2016,2016,Other synthetic narcotics,T40.4,395,6651194,5.9
,Tennessee,47,2017,2017,Other opioids,T40.2,592,6715984,8.8
,Tennessee,47,2017,2017,Methadone,T40.3,69,6715984,1
,Tennessee,47,2017,2017,Other synthetic narcotics,T40.4,590,6715984,8.8
,Tennessee,47,2018,2018,Other opioids,T40.2,500,6770010,7.4
,Tennessee,47,2018,2018,Methadone,T40.3,67,6770010,1
,Tennessee,47,2018,2018,Other synthetic narcotics,T40.4,827,6770010,12.2
,Tennessee,47,2019,2019,Other opioids,T40.2,469,6829174,6.9
,Tennessee,47,2019,2019,Methadone,T40.3,53,6829174,0.8
,Tennessee,47,2019,2019,Other synthetic narcotics,T40.4,1152,6829174,16.9
,Tennessee,47,2020,2020,Other opioids,T40.2,558,6886834,8.1
,Tennessee,47,2020,2020,Methadone,T40.3,55,6886834,0.8
,Tennessee,47,2020,2020,Other synthetic narcotics,T40.4,2104,6886834,30.6
,Texas,48,1999,1999,Other opioids,T40.2,118,20558220,0.6
,Texas,48,1999,1999,Methadone,T40.3,24,20558220,0.1
,Texas,48,1999,1999,Other synthetic narcotics,T40.4,49,20558220,0.2
,Texas,48,2000,2000,Other opioids,T40.2,151,20851820,0.7
,Texas,48,2000,2000,Methadone,T40.3,50,20851820,0.2
,Texas,48,2000,2000,Other synthetic narcotics,T40.4,46,20851820,0.2
,Texas,48,2001,2001,Other opioids,T40.2,214,21319622,1
,Texas,48,2001,2001,Methadone,T40.3,89,21319622,0.4
,Texas,48,2001,2001,Other synthetic narcotics,T40.4,77,21319622,0.4
,Texas,48,2002,2002,Other opioids,T40.2,307,21690325,1.4
,Texas,48,2002,2002,Methadone,T40.3,136,21690325,0.6
,Texas,48,2002,2002,Other synthetic narcotics,T40.4,117,21690325,0.5
,Texas,48,2003,2003,Other opioids,T40.2,360,22030931,1.6
,Texas,48,2003,2003,Methadone,T40.3,155,22030931,0.7
,Texas,48,2003,2003,Other synthetic narcotics,T40.4,76,22030931,0.3
,Texas,48,2004,2004,Other opioids,T40.2,359,22394023,1.6
,Texas,48,2004,2004,Methadone,T40.3,160,22394023,0.7
,Texas,48,2004,2004,Other synthetic narcotics,T40.4,94,22394023,0.4
,Texas,48,2005,2005,Other opioids,T40.2,401,22778123,1.8
,Texas,48,2005,2005,Methadone,T40.3,199,22778123,0.9
,Texas,48,2005,2005,Other synthetic narcotics,T40.4,86,22778123,0.4
,Texas,48,2006,2006,Other opioids,T40.2,564,23359580,2.4
,Texas,48,2006,2006,Methadone,T40.3,223,23359580,1
,Texas,48,2006,2006,Other synthetic narcotics,T40.4,111,23359580,0.5
,Texas,48,2007,2007,Other opioids,T40.2,515,23831983,2.2
,Texas,48,2007,2007,Methadone,T40.3,195,23831983,0.8
,Texas,48,2007,2007,Other synthetic narcotics,T40.4,118,23831983,0.5
,Texas,48,2008,2008,Other opioids,T40.2,440,24309039,1.8
,Texas,48,2008,2008,Methadone,T40.3,173,24309039,0.7
,Texas,48,2008,2008,Other synthetic narcotics,T40.4,86,24309039,0.4
,Texas,48,2009,2009,Other opioids,T40.2,534,24801761,2.2
,Texas,48,2009,2009,Methadone,T40.3,177,24801761,0.7
,Texas,48,2009,2009,Other synthetic narcotics,T40.4,166,24801761,0.7
,Texas,48,2010,2010,Other opioids,T40.2,540,25145561,2.1
,Texas,48,2010,2010,Methadone,T40.3,180,25145561,0.7
,Texas,48,2010,2010,Other synthetic narcotics,T40.4,156,25145561,0.6
,Texas,48,2011,2011,Other opioids,T40.2,521,25674681,2
,Texas,48,2011,2011,Methadone,T40.3,179,25674681,0.7
,Texas,48,2011,2011,Other synthetic narcotics,T40.4,114,25674681,0.4
,Texas,48,2012,2012,Other opioids,T40.2,480,26059203,1.8
,Texas,48,2012,2012,Methadone,T40.3,142,26059203,0.5
,Texas,48,2012,2012,Other synthetic narcotics,T40.4,121,26059203,0.5
,Texas,48,2013,2013,Other opioids,T40.2,452,26448193,1.7
,Texas,48,2013,2013,Methadone,T40.3,128,26448193,0.5
,Texas,48,2013,2013,Other synthetic narcotics,T40.4,112,26448193,0.4
,Texas,48,2014,2014,Other opioids,T40.2,471,26956958,1.7
,Texas,48,2014,2014,Methadone,T40.3,116,26956958,0.4
,Texas,48,2014,2014,Other synthetic narcotics,T40.4,157,26956958,0.6
,Texas,48,2015,2015,Other opioids,T40.2,473,27469114,1.7
,Texas,48,2015,2015,Methadone,T40.3,144,27469114,0.5
,Texas,48,2015,2015,Other synthetic narcotics,T40.4,186,27469114,0.7
,Texas,48,2016,2016,Other opioids,T40.2,501,27862596,1.8
,Texas,48,2016,2016,Methadone,T40.3,139,27862596,0.5
,Texas,48,2016,2016,Other synthetic narcotics,T40.4,250,27862596,0.9
,Texas,48,2017,2017,Other opioids,T40.2,535,28304596,1.9
,Texas,48,2017,2017,Methadone,T40.3,129,28304596,0.5
,Texas,48,2017,2017,Other synthetic narcotics,T40.4,348,28304596,1.2
,Texas,48,2018,2018,Other opioids,T40.2,459,28701845,1.6
,Texas,48,2018,2018,Methadone,T40.3,111,28701845,0.4
,Texas,48,2018,2018,Other synthetic narcotics,T40.4,358,28701845,1.2
,Texas,48,2019,2019,Other opioids,T40.2,447,28995881,1.5
,Texas,48,2019,2019,Methadone,T40.3,104,28995881,0.4
,Texas,48,2019,2019,Other synthetic narcotics,T40.4,423,28995881,1.5
,Texas,48,2020,2020,Other opioids,T40.2,539,29360759,1.8
,Texas,48,2020,2020,Methadone,T40.3,116,29360759,0.4
,Texas,48,2020,2020,Other synthetic narcotics,T40.4,1050,29360759,3.6
,Utah,49,1999,1999,Other opioids,T40.2,95,2203482,4.3
,Utah,49,1999,1999,Methadone,T40.3,20,2203482,0.9
,Utah,49,1999,1999,Other synthetic narcotics,T40.4,Suppressed,2203482,Suppressed
,Utah,49,2000,2000,Other opioids,T40.2,107,2233169,4.8
,Utah,49,2000,2000,Methadone,T40.3,27,2233169,1.2
,Utah,49,2000,2000,Other synthetic narcotics,T40.4,11,2233169,Unreliable
,Utah,49,2001,2001,Other opioids,T40.2,98,2283715,4.3
,Utah,49,2001,2001,Methadone,T40.3,39,2283715,1.7
,Utah,49,2001,2001,Other synthetic narcotics,T40.4,Suppressed,2283715,Suppressed
,Utah,49,2002,2002,Other opioids,T40.2,122,2324815,5.2
,Utah,49,2002,2002,Methadone,T40.3,61,2324815,2.6
,Utah,49,2002,2002,Other synthetic narcotics,T40.4,13,2324815,Unreliable
,Utah,49,2003,2003,Other opioids,T40.2,157,2360137,6.7
,Utah,49,2003,2003,Methadone,T40.3,80,2360137,3.4
,Utah,49,2003,2003,Other synthetic narcotics,T40.4,23,2360137,1
,Utah,49,2004,2004,Other opioids,T40.2,148,2401580,6.2
,Utah,49,2004,2004,Methadone,T40.3,101,2401580,4.2
,Utah,49,2004,2004,Other synthetic narcotics,T40.4,13,2401580,Unreliable
,Utah,49,2005,2005,Other opioids,T40.2,181,2457719,7.4
,Utah,49,2005,2005,Methadone,T40.3,112,2457719,4.6
,Utah,49,2005,2005,Other synthetic narcotics,T40.4,38,2457719,1.5
,Utah,49,2006,2006,Other opioids,T40.2,192,2525507,7.6
,Utah,49,2006,2006,Methadone,T40.3,109,2525507,4.3
,Utah,49,2006,2006,Other synthetic narcotics,T40.4,38,2525507,1.5
,Utah,49,2007,2007,Other opioids,T40.2,238,2597746,9.2
,Utah,49,2007,2007,Methadone,T40.3,87,2597746,3.3
,Utah,49,2007,2007,Other synthetic narcotics,T40.4,33,2597746,1.3
,Utah,49,2008,2008,Other opioids,T40.2,227,2663029,8.5
,Utah,49,2008,2008,Methadone,T40.3,99,2663029,3.7
,Utah,49,2008,2008,Other synthetic narcotics,T40.4,26,2663029,1
,Utah,49,2009,2009,Other opioids,T40.2,254,2723421,9.3
,Utah,49,2009,2009,Methadone,T40.3,66,2723421,2.4
,Utah,49,2009,2009,Other synthetic narcotics,T40.4,59,2723421,2.2
,Utah,49,2010,2010,Other opioids,T40.2,222,2763885,8
,Utah,49,2010,2010,Methadone,T40.3,62,2763885,2.2
,Utah,49,2010,2010,Other synthetic narcotics,T40.4,50,2763885,1.8
,Utah,49,2011,2011,Other opioids,T40.2,280,2817222,9.9
,Utah,49,2011,2011,Methadone,T40.3,75,2817222,2.7
,Utah,49,2011,2011,Other synthetic narcotics,T40.4,56,2817222,2
,Utah,49,2012,2012,Other opioids,T40.2,328,2855287,11.5
,Utah,49,2012,2012,Methadone,T40.3,53,2855287,1.9
,Utah,49,2012,2012,Other synthetic narcotics,T40.4,59,2855287,2.1
,Utah,49,2013,2013,Other opioids,T40.2,358,2900872,12.3
,Utah,49,2013,2013,Methadone,T40.3,59,2900872,2
,Utah,49,2013,2013,Other synthetic narcotics,T40.4,58,2900872,2
,Utah,49,2014,2014,Other opioids,T40.2,367,2942902,12.5
,Utah,49,2014,2014,Methadone,T40.3,47,2942902,1.6
,Utah,49,2014,2014,Other synthetic narcotics,T40.4,68,2942902,2.3
,Utah,49,2015,2015,Other opioids,T40.2,357,2995919,11.9
,Utah,49,2015,2015,Methadone,T40.3,45,2995919,1.5
,Utah,49,2015,2015,Other synthetic narcotics,T40.4,62,2995919,2.1
,Utah,49,2016,2016,Other opioids,T40.2,322,3051217,10.6
