State,Year,Multiple Cause of death,Deaths,Population,Crude Rate
Mississippi,2001,Other opioids,15,2852994,Unreliable
Mississippi,2001,Methadone,Suppressed,2852994,Suppressed
Mississippi,2001,Other synthetic narcotics,Suppressed,2852994,Suppressed
Mississippi,2002,Other opioids,16,2858681,Unreliable
Mississippi,2002,Methadone,Suppressed,2858681,Suppressed
Mississippi,2002,Other synthetic narcotics,Suppressed,2858681,Suppressed
Mississippi,2003,Other opioids,12,2868312,Unreliable
Mississippi,2003,Methadone,12,2868312,Unreliable
Mississippi,2003,Other synthetic narcotics,Suppressed,2868312,Suppressed
Mississippi,2004,Other opioids,16,2889010,Unreliable
Mississippi,2004,Methadone,Suppressed,2889010,Suppressed
Mississippi,2004,Other synthetic narcotics,Suppressed,2889010,Suppressed
Mississippi,2005,Other opioids,15,2905943,Unreliable
Mississippi,2005,Methadone,23,2905943,0.8
Mississippi,2005,Other synthetic narcotics,Suppressed,2905943,Suppressed
Mississippi,2006,Other opioids,27,2904978,0.9
Mississippi,2006,Methadone,22,2904978,0.8
Mississippi,2006,Other synthetic narcotics,11,2904978,Unreliable
Mississippi,2007,Other opioids,45,2928350,1.5
Mississippi,2007,Methadone,31,2928350,1.1
Mississippi,2007,Other synthetic narcotics,22,2928350,0.8
Mississippi,2008,Other opioids,58,2947806,2
Mississippi,2008,Methadone,15,2947806,Unreliable
Mississippi,2008,Other synthetic narcotics,34,2947806,1.2
Mississippi,2009,Other opioids,44,2958774,1.5
Mississippi,2009,Methadone,18,2958774,Unreliable
Mississippi,2009,Other synthetic narcotics,31,2958774,1
Mississippi,2010,Other opioids,53,2967297,1.8
Mississippi,2010,Methadone,21,2967297,0.7
Mississippi,2010,Other synthetic narcotics,25,2967297,0.8
Mississippi,2011,Other opioids,48,2978512,1.6
Mississippi,2011,Methadone,14,2978512,Unreliable
Mississippi,2011,Other synthetic narcotics,18,2978512,Unreliable
Mississippi,2012,Other opioids,61,2984926,2
Mississippi,2012,Methadone,22,2984926,0.7
Mississippi,2012,Other synthetic narcotics,20,2984926,0.7
Mississippi,2013,Other opioids,55,2991207,1.8
Mississippi,2013,Methadone,12,2991207,Unreliable
Mississippi,2013,Other synthetic narcotics,24,2991207,0.8
Mississippi,2014,Other opioids,63,2994079,2.1
Mississippi,2014,Methadone,Suppressed,2994079,Suppressed
Mississippi,2014,Other synthetic narcotics,24,2994079,0.8
Mississippi,2015,Other opioids,73,2992333,2.4
Mississippi,2015,Methadone,12,2992333,Unreliable
Mississippi,2015,Other synthetic narcotics,35,2992333,1.2
Mississippi,2016,Other opioids,97,2988726,3.2
Mississippi,2016,Methadone,Suppressed,2988726,Suppressed
Mississippi,2016,Other synthetic narcotics,45,2988726,1.5
Mississippi,2017,Other opioids,89,2984100,3
Mississippi,2017,Methadone,Suppressed,2984100,Suppressed
Mississippi,2017,Other synthetic narcotics,81,2984100,2.7
Mississippi,2018,Other opioids,85,2986530,2.8
Mississippi,2018,Methadone,12,2986530,Unreliable
Mississippi,2018,Other synthetic narcotics,72,2986530,2.4
Mississippi,2019,Other opioids,91,2976149,3.1
Mississippi,2019,Methadone,Suppressed,2976149,Suppressed
Mississippi,2019,Other synthetic narcotics,141,2976149,4.7
Mississippi,2020,Other opioids,113,2966786,3.8
Mississippi,2020,Methadone,12,2966786,Unreliable
Mississippi,2020,Other synthetic narcotics,314,2966786,10.6
Missouri,1999,Other opioids,20,5561948,0.4
Missouri,1999,Methadone,16,5561948,Unreliable
Missouri,1999,Other synthetic narcotics,18,5561948,Unreliable
Missouri,2000,Other opioids,50,5595211,0.9
Missouri,2000,Methadone,14,5595211,Unreliable
Missouri,2000,Other synthetic narcotics,27,5595211,0.5
Missouri,2001,Other opioids,53,5641142,0.9
Missouri,2001,Methadone,19,5641142,Unreliable
Missouri,2001,Other synthetic narcotics,36,5641142,0.6
Missouri,2002,Other opioids,80,5674825,1.4
Missouri,2002,Methadone,24,5674825,0.4
Missouri,2002,Other synthetic narcotics,30,5674825,0.5
Missouri,2003,Other opioids,140,5709403,2.5
Missouri,2003,Methadone,69,5709403,1.2
Missouri,2003,Other synthetic narcotics,33,5709403,0.6
Missouri,2004,Other opioids,132,5747741,2.3
Missouri,2004,Methadone,41,5747741,0.7
Missouri,2004,Other synthetic narcotics,47,5747741,0.8
Missouri,2005,Other opioids,139,5790300,2.4
Missouri,2005,Methadone,85,5790300,1.5
Missouri,2005,Other synthetic narcotics,47,5790300,0.8
Missouri,2006,Other opioids,151,5842704,2.6
Missouri,2006,Methadone,88,5842704,1.5
Missouri,2006,Other synthetic narcotics,140,5842704,2.4
Missouri,2007,Other opioids,172,5887612,2.9
Missouri,2007,Methadone,89,5887612,1.5
Missouri,2007,Other synthetic narcotics,70,5887612,1.2
Missouri,2008,Other opioids,224,5923916,3.8
Missouri,2008,Methadone,89,5923916,1.5
Missouri,2008,Other synthetic narcotics,55,5923916,0.9
Missouri,2009,Other opioids,189,5961088,3.2
Missouri,2009,Methadone,80,5961088,1.3
Missouri,2009,Other synthetic narcotics,67,5961088,1.1
Missouri,2010,Other opioids,248,5988927,4.1
Missouri,2010,Methadone,78,5988927,1.3
Missouri,2010,Other synthetic narcotics,92,5988927,1.5
Missouri,2011,Other opioids,222,6010688,3.7
Missouri,2011,Methadone,73,6010688,1.2
Missouri,2011,Other synthetic narcotics,66,6010688,1.1
Missouri,2012,Other opioids,203,6021988,3.4
Missouri,2012,Methadone,62,6021988,1
Missouri,2012,Other synthetic narcotics,56,6021988,0.9
Missouri,2013,Other opioids,237,6044171,3.9
Missouri,2013,Methadone,54,6044171,0.9
Missouri,2013,Other synthetic narcotics,97,6044171,1.6
Missouri,2014,Other opioids,237,6063589,3.9
Missouri,2014,Methadone,53,6063589,0.9
Missouri,2014,Other synthetic narcotics,109,6063589,1.8
Missouri,2015,Other opioids,237,6083672,3.9
Missouri,2015,Methadone,62,6083672,1
Missouri,2015,Other synthetic narcotics,183,6083672,3
Missouri,2016,Other opioids,231,6093000,3.8
Missouri,2016,Methadone,41,6093000,0.7
Missouri,2016,Other synthetic narcotics,441,6093000,7.2
Missouri,2017,Other opioids,226,6113532,3.7
Missouri,2017,Methadone,32,6113532,0.5
Missouri,2017,Other synthetic narcotics,618,6113532,10.1
Missouri,2018,Other opioids,231,6126452,3.8
Missouri,2018,Methadone,40,6126452,0.7
Missouri,2018,Other synthetic narcotics,868,6126452,14.2
Missouri,2019,Other opioids,220,6137428,3.6
Missouri,2019,Methadone,30,6137428,0.5
Missouri,2019,Other synthetic narcotics,886,6137428,14.4
Missouri,2020,Other opioids,211,6151548,3.4
Missouri,2020,Methadone,26,6151548,0.4
Missouri,2020,Other synthetic narcotics,1205,6151548,19.6
Montana,1999,Other opioids,Suppressed,897507,Suppressed
Montana,1999,Methadone,Suppressed,897507,Suppressed
Montana,1999,Other synthetic narcotics,Suppressed,897507,Suppressed
Montana,2000,Other opioids,Suppressed,902195,Suppressed
Montana,2000,Methadone,Suppressed,902195,Suppressed
Montana,2000,Other synthetic narcotics,Suppressed,902195,Suppressed
Montana,2001,Other opioids,15,906961,Unreliable
Montana,2001,Methadone,Suppressed,906961,Suppressed
Montana,2001,Other synthetic narcotics,Suppressed,906961,Suppressed
Montana,2002,Other opioids,Suppressed,911667,Suppressed
Montana,2002,Methadone,10,911667,Unreliable
Montana,2002,Other synthetic narcotics,Suppressed,911667,Suppressed
Montana,2003,Other opioids,16,919630,Unreliable
Montana,2003,Methadone,24,919630,2.6
Montana,2003,Other synthetic narcotics,Suppressed,919630,Suppressed
Montana,2004,Other opioids,14,930009,Unreliable
Montana,2004,Methadone,21,930009,2.3
Montana,2004,Other synthetic narcotics,Suppressed,930009,Suppressed
Montana,2005,Other opioids,19,940102,Unreliable
Montana,2005,Methadone,15,940102,Unreliable
Montana,2005,Other synthetic narcotics,Suppressed,940102,Suppressed
Montana,2006,Other opioids,12,952692,Unreliable
Montana,2006,Methadone,27,952692,2.8
Montana,2006,Other synthetic narcotics,Suppressed,952692,Suppressed
Montana,2007,Other opioids,25,964706,2.6
Montana,2007,Methadone,27,964706,2.8
Montana,2007,Other synthetic narcotics,Suppressed,964706,Suppressed
Montana,2008,Other opioids,27,976415,2.8
Montana,2008,Methadone,26,976415,2.7
Montana,2008,Other synthetic narcotics,16,976415,Unreliable
Montana,2009,Other opioids,42,983982,4.3
Montana,2009,Methadone,37,983982,3.8
Montana,2009,Other synthetic narcotics,21,983982,2.1
Montana,2010,Other opioids,33,989415,3.3
Montana,2010,Methadone,12,989415,Unreliable
Montana,2010,Other synthetic narcotics,10,989415,Unreliable
Montana,2011,Other opioids,32,998199,3.2
Montana,2011,Methadone,20,998199,2
Montana,2011,Other synthetic narcotics,14,998199,Unreliable
Montana,2012,Other opioids,25,1005141,2.5
Montana,2012,Methadone,13,1005141,Unreliable
Montana,2012,Other synthetic narcotics,13,1005141,Unreliable
Montana,2013,Other opioids,43,1015165,4.2
Montana,2013,Methadone,14,1015165,Unreliable
Montana,2013,Other synthetic narcotics,Suppressed,1015165,Suppressed
Montana,2014,Other opioids,22,1023579,2.1
Montana,2014,Methadone,16,1023579,Unreliable
Montana,2014,Other synthetic narcotics,14,1023579,Unreliable
Montana,2015,Other opioids,26,1032949,2.5
Montana,2015,Methadone,Suppressed,1032949,Suppressed
Montana,2015,Other synthetic narcotics,Suppressed,1032949,Suppressed
Montana,2016,Other opioids,12,1042520,Unreliable
Montana,2016,Methadone,Suppressed,1042520,Suppressed
Montana,2016,Other synthetic narcotics,14,1042520,Unreliable
Montana,2017,Other opioids,22,1050493,2.1
Montana,2017,Methadone,Suppressed,1050493,Suppressed
Montana,2017,Other synthetic narcotics,Suppressed,1050493,Suppressed
Montana,2018,Other opioids,23,1062305,2.2
Montana,2018,Methadone,Suppressed,1062305,Suppressed
Montana,2018,Other synthetic narcotics,11,1062305,Unreliable
Montana,2019,Other opioids,25,1068778,2.3
Montana,2019,Methadone,10,1068778,Unreliable
Montana,2019,Other synthetic narcotics,16,1068778,Unreliable
Montana,2020,Other opioids,35,1080577,3.2
Montana,2020,Methadone,Suppressed,1080577,Suppressed
Montana,2020,Other synthetic narcotics,30,1080577,2.8
Nebraska,1999,Other opioids,Suppressed,1704764,Suppressed
Nebraska,1999,Methadone,Suppressed,1704764,Suppressed
Nebraska,1999,Other synthetic narcotics,Suppressed,1704764,Suppressed
Nebraska,2000,Other opioids,Suppressed,1711263,Suppressed
Nebraska,2000,Methadone,Suppressed,1711263,Suppressed
Nebraska,2000,Other synthetic narcotics,Suppressed,1711263,Suppressed
Nebraska,2001,Other opioids,16,1719836,Unreliable
Nebraska,2001,Methadone,Suppressed,1719836,Suppressed
Nebraska,2001,Other synthetic narcotics,10,1719836,Unreliable
Nebraska,2002,Other opioids,11,1728292,Unreliable
Nebraska,2002,Methadone,Suppressed,1728292,Suppressed
Nebraska,2002,Other synthetic narcotics,Suppressed,1728292,Suppressed
Nebraska,2003,Other opioids,11,1738643,Unreliable
Nebraska,2003,Methadone,Suppressed,1738643,Suppressed
Nebraska,2003,Other synthetic narcotics,Suppressed,1738643,Suppressed
Nebraska,2004,Other opioids,20,1749370,1.1
Nebraska,2004,Methadone,Suppressed,1749370,Suppressed
Nebraska,2004,Other synthetic narcotics,Suppressed,1749370,Suppressed
Nebraska,2005,Other opioids,25,1761497,1.4
Nebraska,2005,Methadone,12,1761497,Unreliable
Nebraska,2005,Other synthetic narcotics,Suppressed,1761497,Suppressed
Nebraska,2006,Other opioids,18,1772693,Unreliable
Nebraska,2006,Methadone,10,1772693,Unreliable
Nebraska,2006,Other synthetic narcotics,Suppressed,1772693,Suppressed
Nebraska,2007,Other opioids,23,1783440,1.3
Nebraska,2007,Methadone,13,1783440,Unreliable
Nebraska,2007,Other synthetic narcotics,Suppressed,1783440,Suppressed
Nebraska,2008,Other opioids,14,1796378,Unreliable
Nebraska,2008,Methadone,10,1796378,Unreliable
Nebraska,2008,Other synthetic narcotics,Suppressed,1796378,Suppressed
Nebraska,2009,Other opioids,35,1812683,1.9
Nebraska,2009,Methadone,19,1812683,Unreliable
Nebraska,2009,Other synthetic narcotics,11,1812683,Unreliable
Nebraska,2010,Other opioids,33,1826341,1.8
Nebraska,2010,Methadone,14,1826341,Unreliable
Nebraska,2010,Other synthetic narcotics,21,1826341,1.1
Nebraska,2011,Other opioids,33,1842641,1.8
Nebraska,2011,Methadone,18,1842641,Unreliable
Nebraska,2011,Other synthetic narcotics,Suppressed,1842641,Suppressed
Nebraska,2012,Other opioids,27,1855525,1.5
Nebraska,2012,Methadone,22,1855525,1.2
Nebraska,2012,Other synthetic narcotics,10,1855525,Unreliable
Nebraska,2013,Other opioids,33,1868516,1.8
Nebraska,2013,Methadone,Suppressed,1868516,Suppressed
Nebraska,2013,Other synthetic narcotics,Suppressed,1868516,Suppressed
Nebraska,2014,Other opioids,30,1881503,1.6
Nebraska,2014,Methadone,Suppressed,1881503,Suppressed
Nebraska,2014,Other synthetic narcotics,13,1881503,Unreliable
Nebraska,2015,Other opioids,30,1896190,1.6
Nebraska,2015,Methadone,12,1896190,Unreliable
Nebraska,2015,Other synthetic narcotics,13,1896190,Unreliable
Nebraska,2016,Other opioids,22,1907116,1.2
Nebraska,2016,Methadone,Suppressed,1907116,Suppressed
Nebraska,2016,Other synthetic narcotics,13,1907116,Unreliable
Nebraska,2017,Other opioids,32,1920076,1.7
Nebraska,2017,Methadone,Suppressed,1920076,Suppressed
Nebraska,2017,Other synthetic narcotics,25,1920076,1.3
Nebraska,2018,Other opioids,37,1929268,1.9
Nebraska,2018,Methadone,Suppressed,1929268,Suppressed
Nebraska,2018,Other synthetic narcotics,26,1929268,1.3
Nebraska,2019,Other opioids,35,1934408,1.8
Nebraska,2019,Methadone,Suppressed,1934408,Suppressed
Nebraska,2019,Other synthetic narcotics,27,1934408,1.4
Nebraska,2020,Other opioids,30,1937552,1.5
Nebraska,2020,Methadone,Suppressed,1937552,Suppressed
Nebraska,2020,Other synthetic narcotics,73,1937552,3.8
Nevada,1999,Other opioids,80,1934718,4.1
Nevada,1999,Methadone,18,1934718,Unreliable
Nevada,1999,Other synthetic narcotics,21,1934718,1.1
Nevada,2000,Other opioids,98,1998257,4.9
Nevada,2000,Methadone,24,1998257,1.2
Nevada,2000,Other synthetic narcotics,15,1998257,Unreliable
Nevada,2001,Other opioids,87,2098399,4.1
Nevada,2001,Methadone,47,2098399,2.2
Nevada,2001,Other synthetic narcotics,20,2098399,1
Nevada,2002,Other opioids,92,2173791,4.2
Nevada,2002,Methadone,50,2173791,2.3
Nevada,2002,Other synthetic narcotics,23,2173791,1.1
Nevada,2003,Other opioids,111,2248850,4.9
Nevada,2003,Methadone,50,2248850,2.2
Nevada,2003,Other synthetic narcotics,17,2248850,Unreliable
Nevada,2004,Other opioids,94,2346222,4
Nevada,2004,Methadone,86,2346222,3.7
Nevada,2004,Other synthetic narcotics,23,2346222,1
Nevada,2005,Other opioids,153,2432143,6.3
Nevada,2005,Methadone,93,2432143,3.8
Nevada,2005,Other synthetic narcotics,29,2432143,1.2
Nevada,2006,Other opioids,174,2522658,6.9
Nevada,2006,Methadone,108,2522658,4.3
Nevada,2006,Other synthetic narcotics,27,2522658,1.1
Nevada,2007,Other opioids,187,2601072,7.2
Nevada,2007,Methadone,124,2601072,4.8
Nevada,2007,Other synthetic narcotics,23,2601072,0.9
Nevada,2008,Other opioids,214,2653630,8.1
Nevada,2008,Methadone,112,2653630,4.2
Nevada,2008,Other synthetic narcotics,27,2653630,1
Nevada,2009,Other opioids,256,2684665,9.5
Nevada,2009,Methadone,126,2684665,4.7
Nevada,2009,Other synthetic narcotics,42,2684665,1.6
Nevada,2010,Other opioids,300,2700551,11.1
Nevada,2010,Methadone,99,2700551,3.7
Nevada,2010,Other synthetic narcotics,39,2700551,1.4
Nevada,2011,Other opioids,302,2723322,11.1
Nevada,2011,Methadone,96,2723322,3.5
Nevada,2011,Other synthetic narcotics,45,2723322,1.7
Nevada,2012,Other opioids,305,2758931,11.1
Nevada,2012,Methadone,71,2758931,2.6
Nevada,2012,Other synthetic narcotics,27,2758931,1
Nevada,2013,Other opioids,242,2790136,8.7
Nevada,2013,Methadone,70,2790136,2.5
Nevada,2013,Other synthetic narcotics,26,2790136,0.9
Nevada,2014,Other opioids,224,2839099,7.9
Nevada,2014,Methadone,64,2839099,2.3
Nevada,2014,Other synthetic narcotics,32,2839099,1.1
Nevada,2015,Other opioids,259,2890845,9
Nevada,2015,Methadone,57,2890845,2
Nevada,2015,Other synthetic narcotics,32,2890845,1.1
Nevada,2016,Other opioids,235,2940058,8
Nevada,2016,Methadone,53,2940058,1.8
Nevada,2016,Other synthetic narcotics,53,2940058,1.8
Nevada,2017,Other opioids,239,2998039,8
Nevada,2017,Methadone,46,2998039,1.5
Nevada,2017,Other synthetic narcotics,66,2998039,2.2
Nevada,2018,Other opioids,212,3034392,7
Nevada,2018,Methadone,33,3034392,1.1
Nevada,2018,Other synthetic narcotics,85,3034392,2.8
Nevada,2019,Other opioids,168,3080156,5.5
Nevada,2019,Methadone,29,3080156,0.9
Nevada,2019,Other synthetic narcotics,114,3080156,3.7
Nevada,2020,Other opioids,219,3138259,7
Nevada,2020,Methadone,32,3138259,1
Nevada,2020,Other synthetic narcotics,291,3138259,9.3
New Hampshire,1999,Other opioids,17,1222014,Unreliable
New Hampshire,1999,Methadone,Suppressed,1222014,Suppressed
New Hampshire,1999,Other synthetic narcotics,Suppressed,1222014,Suppressed
New Hampshire,2000,Other opioids,Suppressed,1235786,Suppressed
New Hampshire,2000,Methadone,Suppressed,1235786,Suppressed
New Hampshire,2000,Other synthetic narcotics,Suppressed,1235786,Suppressed
New Hampshire,2001,Other opioids,18,1255517,Unreliable
New Hampshire,2001,Methadone,12,1255517,Unreliable
New Hampshire,2001,Other synthetic narcotics,Suppressed,1255517,Suppressed
New Hampshire,2002,Other opioids,17,1269089,Unreliable
New Hampshire,2002,Methadone,33,1269089,2.6
New Hampshire,2002,Other synthetic narcotics,Suppressed,1269089,Suppressed
New Hampshire,2003,Other opioids,22,1279840,1.7
New Hampshire,2003,Methadone,36,1279840,2.8
New Hampshire,2003,Other synthetic narcotics,11,1279840,Unreliable
New Hampshire,2004,Other opioids,28,1290121,2.2
New Hampshire,2004,Methadone,29,1290121,2.2
New Hampshire,2004,Other synthetic narcotics,Suppressed,1290121,Suppressed
New Hampshire,2005,Other opioids,23,1298492,1.8
New Hampshire,2005,Methadone,51,1298492,3.9
New Hampshire,2005,Other synthetic narcotics,11,1298492,Unreliable
New Hampshire,2006,Other opioids,37,1308389,2.8
New Hampshire,2006,Methadone,43,1308389,3.3
New Hampshire,2006,Other synthetic narcotics,14,1308389,Unreliable
New Hampshire,2007,Other opioids,54,1312540,4.1
New Hampshire,2007,Methadone,65,1312540,5
New Hampshire,2007,Other synthetic narcotics,16,1312540,Unreliable
New Hampshire,2008,Other opioids,48,1315906,3.6
New Hampshire,2008,Methadone,21,1315906,1.6
New Hampshire,2008,Other synthetic narcotics,14,1315906,Unreliable
New Hampshire,2009,Other opioids,45,1316102,3.4
New Hampshire,2009,Methadone,45,1316102,3.4
New Hampshire,2009,Other synthetic narcotics,22,1316102,1.7
New Hampshire,2010,Other opioids,61,1316470,4.6
New Hampshire,2010,Methadone,31,1316470,2.4
New Hampshire,2010,Other synthetic narcotics,22,1316470,1.7
New Hampshire,2011,Other opioids,65,1318194,4.9
New Hampshire,2011,Methadone,31,1318194,2.4
New Hampshire,2011,Other synthetic narcotics,27,1318194,2
New Hampshire,2012,Other opioids,56,1320718,4.2
New Hampshire,2012,Methadone,27,1320718,2
New Hampshire,2012,Other synthetic narcotics,24,1320718,1.8
New Hampshire,2013,Other opioids,62,1323459,4.7
New Hampshire,2013,Methadone,14,1323459,Unreliable
New Hampshire,2013,Other synthetic narcotics,30,1323459,2.3
New Hampshire,2014,Other opioids,81,1326813,6.1
New Hampshire,2014,Methadone,29,1326813,2.2
New Hampshire,2014,Other synthetic narcotics,151,1326813,11.4
New Hampshire,2015,Other opioids,63,1330608,4.7
New Hampshire,2015,Methadone,25,1330608,1.9
New Hampshire,2015,Other synthetic narcotics,285,1330608,21.4
New Hampshire,2016,Other opioids,69,1334795,5.2
New Hampshire,2016,Methadone,29,1334795,2.2
New Hampshire,2016,Other synthetic narcotics,363,1334795,27.2
New Hampshire,2017,Other opioids,51,1342795,3.8
New Hampshire,2017,Methadone,15,1342795,Unreliable
New Hampshire,2017,Other synthetic narcotics,374,1342795,27.9
New Hampshire,2018,Other opioids,34,1356458,2.5
New Hampshire,2018,Methadone,Suppressed,1356458,Suppressed
New Hampshire,2018,Other synthetic narcotics,386,1356458,28.5
New Hampshire,2019,Other opioids,38,1359711,2.8
New Hampshire,2019,Methadone,Suppressed,1359711,Suppressed
New Hampshire,2019,Other synthetic narcotics,343,1359711,25.2
New Hampshire,2020,Other opioids,29,1366275,2.1
New Hampshire,2020,Methadone,18,1366275,Unreliable
New Hampshire,2020,Other synthetic narcotics,318,1366275,23.3
New Jersey,1999,Other opioids,94,8359592,1.1
New Jersey,1999,Methadone,26,8359592,0.3
New Jersey,1999,Other synthetic narcotics,23,8359592,0.3
New Jersey,2000,Other opioids,77,8414350,0.9
New Jersey,2000,Methadone,17,8414350,Unreliable
New Jersey,2000,Other synthetic narcotics,19,8414350,Unreliable
New Jersey,2001,Other opioids,93,8492671,1.1
New Jersey,2001,Methadone,27,8492671,0.3
New Jersey,2001,Other synthetic narcotics,33,8492671,0.4
New Jersey,2002,Other opioids,95,8552643,1.1
New Jersey,2002,Methadone,48,8552643,0.6
New Jersey,2002,Other synthetic narcotics,29,8552643,0.3
New Jersey,2003,Other opioids,114,8601402,1.3
New Jersey,2003,Methadone,54,8601402,0.6
New Jersey,2003,Other synthetic narcotics,29,8601402,0.3
New Jersey,2004,Other opioids,88,8634561,1
New Jersey,2004,Methadone,50,8634561,0.6
New Jersey,2004,Other synthetic narcotics,23,8634561,0.3
New Jersey,2005,Other opioids,126,8651974,1.5
New Jersey,2005,Methadone,77,8651974,0.9
New Jersey,2005,Other synthetic narcotics,25,8651974,0.3
New Jersey,2006,Other opioids,140,8661679,1.6
New Jersey,2006,Methadone,72,8661679,0.8
New Jersey,2006,Other synthetic narcotics,38,8661679,0.4
New Jersey,2007,Other opioids,134,8677885,1.5
New Jersey,2007,Methadone,78,8677885,0.9
New Jersey,2007,Other synthetic narcotics,33,8677885,0.4
New Jersey,2008,Other opioids,124,8711090,1.4
New Jersey,2008,Methadone,52,8711090,0.6
New Jersey,2008,Other synthetic narcotics,19,8711090,Unreliable
New Jersey,2009,Other opioids,14,8755602,Unreliable
New Jersey,2009,Methadone,Suppressed,8755602,Suppressed
New Jersey,2009,Other synthetic narcotics,Suppressed,8755602,Suppressed
New Jersey,2010,Other opioids,173,8791894,2
New Jersey,2010,Methadone,47,8791894,0.5
New Jersey,2010,Other synthetic narcotics,35,8791894,0.4
New Jersey,2011,Other opioids,220,8821155,2.5
New Jersey,2011,Methadone,61,8821155,0.7
New Jersey,2011,Other synthetic narcotics,31,8821155,0.4
New Jersey,2012,Other opioids,217,8864590,2.4
New Jersey,2012,Methadone,68,8864590,0.8
New Jersey,2012,Other synthetic narcotics,38,8864590,0.4
New Jersey,2013,Other opioids,231,8899339,2.6
New Jersey,2013,Methadone,67,8899339,0.8
New Jersey,2013,Other synthetic narcotics,57,8899339,0.6
New Jersey,2014,Other opioids,245,8938175,2.7
New Jersey,2014,Methadone,50,8938175,0.6
New Jersey,2014,Other synthetic narcotics,111,8938175,1.2
New Jersey,2015,Other opioids,237,8958013,2.6
New Jersey,2015,Methadone,55,8958013,0.6
New Jersey,2015,Other synthetic narcotics,243,8958013,2.7
New Jersey,2016,Other opioids,346,8944469,3.9
New Jersey,2016,Methadone,84,8944469,0.9
New Jersey,2016,Other synthetic narcotics,689,8944469,7.7
New Jersey,2017,Other opioids,424,9005644,4.7
New Jersey,2017,Methadone,82,9005644,0.9
New Jersey,2017,Other synthetic narcotics,1376,9005644,15.3
New Jersey,2018,Other opioids,412,8908520,4.6
New Jersey,2018,Methadone,122,8908520,1.4
New Jersey,2018,Other synthetic narcotics,2219,8908520,24.9
New Jersey,2019,Other opioids,360,8882190,4.1
New Jersey,2019,Methadone,107,8882190,1.2
New Jersey,2019,Other synthetic narcotics,2221,8882190,25
New Jersey,2020,Other opioids,335,8882371,3.8
New Jersey,2020,Methadone,140,8882371,1.6
New Jersey,2020,Other synthetic narcotics,2331,8882371,26.2
New Mexico,1999,Other opioids,113,1808082,6.2
New Mexico,1999,Methadone,32,1808082,1.8
New Mexico,1999,Other synthetic narcotics,26,1808082,1.4
New Mexico,2000,Other opioids,100,1819046,5.5
New Mexico,2000,Methadone,24,1819046,1.3
New Mexico,2000,Other synthetic narcotics,20,1819046,1.1
New Mexico,2001,Other opioids,84,1831690,4.6
New Mexico,2001,Methadone,27,1831690,1.5
New Mexico,2001,Other synthetic narcotics,16,1831690,Unreliable
New Mexico,2002,Other opioids,135,1855309,7.3
New Mexico,2002,Methadone,32,1855309,1.7
New Mexico,2002,Other synthetic narcotics,17,1855309,Unreliable
New Mexico,2003,Other opioids,144,1877574,7.7
New Mexico,2003,Methadone,33,1877574,1.8
New Mexico,2003,Other synthetic narcotics,23,1877574,1.2
New Mexico,2004,Other opioids,98,1903808,5.1
New Mexico,2004,Methadone,43,1903808,2.3
New Mexico,2004,Other synthetic narcotics,15,1903808,Unreliable
New Mexico,2005,Other opioids,130,1932274,6.7
New Mexico,2005,Methadone,28,1932274,1.4
New Mexico,2005,Other synthetic narcotics,12,1932274,Unreliable
New Mexico,2006,Other opioids,165,1962137,8.4
New Mexico,2006,Methadone,56,1962137,2.9
New Mexico,2006,Other synthetic narcotics,24,1962137,1.2
New Mexico,2007,Other opioids,175,1990070,8.8
New Mexico,2007,Methadone,52,1990070,2.6
New Mexico,2007,Other synthetic narcotics,19,1990070,Unreliable
New Mexico,2008,Other opioids,204,2010662,10.1
New Mexico,2008,Methadone,52,2010662,2.6
New Mexico,2008,Other synthetic narcotics,22,2010662,1.1
New Mexico,2009,Other opioids,119,2036802,5.8
New Mexico,2009,Methadone,21,2036802,1
New Mexico,2009,Other synthetic narcotics,24,2036802,1.2
New Mexico,2010,Other opioids,114,2059179,5.5
New Mexico,2010,Methadone,29,2059179,1.4
New Mexico,2010,Other synthetic narcotics,20,2059179,1
New Mexico,2011,Other opioids,127,2082224,6.1
New Mexico,2011,Methadone,31,2082224,1.5
New Mexico,2011,Other synthetic narcotics,20,2082224,1
New Mexico,2012,Other opioids,179,2085538,8.6
New Mexico,2012,Methadone,35,2085538,1.7
New Mexico,2012,Other synthetic narcotics,37,2085538,1.8
New Mexico,2013,Other opioids,209,2085287,10
New Mexico,2013,Methadone,28,2085287,1.3
New Mexico,2013,Other synthetic narcotics,23,2085287,1.1
New Mexico,2014,Other opioids,223,2085572,10.7
New Mexico,2014,Methadone,45,2085572,2.2
New Mexico,2014,Other synthetic narcotics,66,2085572,3.2
New Mexico,2015,Other opioids,160,2085109,7.7
New Mexico,2015,Methadone,33,2085109,1.6
New Mexico,2015,Other synthetic narcotics,42,2085109,2
New Mexico,2016,Other opioids,153,2081015,7.4
New Mexico,2016,Methadone,41,2081015,2
New Mexico,2016,Other synthetic narcotics,78,2081015,3.7
New Mexico,2017,Other opioids,144,2088070,6.9
New Mexico,2017,Methadone,33,2088070,1.6
New Mexico,2017,Other synthetic narcotics,75,2088070,3.6
New Mexico,2018,Other opioids,133,2095428,6.3
New Mexico,2018,Methadone,52,2095428,2.5
New Mexico,2018,Other synthetic narcotics,105,2095428,5
New Mexico,2019,Other opioids,140,2096829,6.7
New Mexico,2019,Methadone,50,2096829,2.4
